3948,Vrchteplá,Vrchteplá,017 05,48,6
3949,Vrícko,Vrícko,038 31,35,8
3950,Vršatské Podhradie,Vršatské Podhradie,018 52,20,6
3951,Vrtižer,Vrtižer,017 05,48,6
3952,Vrútky,Vrútky,038 61,35,8
3953,Všechsvätých,Všechsvätých,044 13,27,3
3954,Vtáčkovce,Vtáčkovce,044 47,27,3
3955,Výborná,Výborná,059 02,21,5
3956,Vybúchanec,Vybúchanec,071 01,37,3
3957,Výčapky,Výčapky,951 25,40,4
3958,Výčapy - Opatovce,Výčapy - Opatovce,951 44,40,4
3959,Vydraň,Vydraň,068 01,36,5
3960,Vydrany,Vydrany,930 16,15,7
3961,Vydrná,Vydrná,020 53,51,6
3962,Vydrník,Vydrník,059 14,47,5
3963,Vydrovo,Vydrovo,976 52,10,1
3964,Vydumanec,Vydumanec,080 01,49,5
3965,Vyhne,Vyhne,966 02,78,1
3966,Východná,Východná,032 32,32,8
3967,Vychylovka,Vychylovka,023 05,12,8
3968,Výrava,Výrava,067 16,36,5
3969,Vysielač,Vysielač,080 01,49,5
3970,Vysocký Dvor,Vysocký Dvor,072 14,37,3
3971,Vysočany,Vysočany,956 35,1,6
3972,Vysoká,Vysoká,082 74,56,5
3973,Vysoká,Vysoká,969 01,3,1
3974,Vysoká nad Kysucou,Vysoká nad Kysucou,023 55,12,8
3975,Vysoká nad Uhom,Vysoká nad Uhom,072 14,37,3
3976,Vysoká pri Morave,Vysoká pri Morave,900 66,34,2
3977,Vysoké Tatry,Vysoké Tatry,062 01,47,5
3978,Vyšehradné,Vyšehradné,972 13,50,6
3979,Vyškovce,Vyškovce,090 21,64,5
3980,Vyškovce nad Ipľom,Vyškovce nad Ipľom,935 77,30,4
3981,Vyšná Boca,Vyšná Boca,032 34,32,8
3982,Vyšná Hutka,Vyšná Hutka,040 18,27,3
3983,Vyšná Jablonka,Vyšná Jablonka,067 34,19,5
3984,Vyšná Jedľová,Vyšná Jedľová,089 01,65,5
3985,Vyšná Kaloša,Vyšná Kaloša,982 52,53,1
3986,Vyšná Kamenica,Vyšná Kamenica,044 45,27,3
3987,Vyšná Korňa,Vyšná Korňa,023 21,12,8
3988,Vyšná Myšľa,Vyšná Myšľa,044 15,27,3
3989,Vyšná Olšava,Vyšná Olšava,090 32,64,5
3990,Vyšná Pisaná,Vyšná Pisaná,090 01,65,5
3991,Vyšná Pokoradz,Vyšná Pokoradz,979 01,53,1
3992,Vyšná Polianka,Vyšná Polianka,086 36,4,5
3993,Vyšná Revúca,Vyšná Revúca,034 74,55,8
3994,Vyšná Rybnica,Vyšná Rybnica,072 41,61,3
3995,Vyšná Sitnica,Vyšná Sitnica,094 07,19,5
3996,Vyšná Slaná,Vyšná Slaná,049 26,54,3
3997,Vyšná Šebastová,Vyšná Šebastová,080 06,49,5
3998,Vyšná Vladiča,Vyšná Vladiča,090 23,64,5
3999,Vyšná Voľa,Vyšná Voľa,086 21,4,5
4000,Vyšné Hágy,Vyšné Hágy,059 84,47,5
4001,Vyšné Ladičkovce,Vyšné Ladičkovce,067 11,19,5
4002,Vyšné Matiašovce,Vyšné Matiašovce,032 23,32,8
4003,Vyšné nad Hronom,Vyšné nad Hronom,935 31,30,4
4004,Vyšné Nemecké,Vyšné Nemecké,072 51,61,3
4005,Vyšné Raslavice,Vyšné Raslavice,086 41,4,5
4006,Vyšné Remety,Vyšné Remety,072 41,61,3
4007,Vyšné Repaše,Vyšné Repaše,053 71,31,5
4008,Vyšné Revištia,Vyšné Revištia,072 43,61,3
4009,Vyšné Ružbachy,Vyšné Ružbachy,065 02,63,5
4010,Vyšné Valice,Vyšné Valice,982 52,53,1
4011,Vyšný Čaj,Vyšný Čaj,044 16,27,3
4012,Vyšný Hrabovec,Vyšný Hrabovec,090 34,64,5
4013,Vyšný Hrušov,Vyšný Hrušov,067 32,19,5
4014,Vyšný Kazimír,Vyšný Kazimír,094 09,74,5
4015,Vyšný Kelčov,Vyšný Kelčov,023 55,12,8
4016,Vyšný Klátov,Vyšný Klátov,044 12,27,3
4017,Vyšný Komárnik,Vyšný Komárnik,090 05,65,5
4018,Vyšný Koniec,Vyšný Koniec,023 54,12,8
4019,Vyšný Kručov,Vyšný Kručov,086 45,4,5
4020,Vyšný Kubín,Vyšný Kubín,026 01,14,8
4021,Vyšný Lánec,Vyšný Lánec,044 74,27,3
4022,Vyšný Medzev,Vyšný Medzev,044 25,27,3
4023,Vyšný Mirošov,Vyšný Mirošov,090 11,65,5
4024,Vyšný Orlík,Vyšný Orlík,090 11,65,5
4025,Vyšný Skálnik,Vyšný Skálnik,980 52,53,1
4026,Vyšný Slavkov,Vyšný Slavkov,053 73,31,5
4027,Vyšný Sliač,Vyšný Sliač,034 84,55,8
4028,Vyšný Tvarožec,Vyšný Tvarožec,086 02,4,5
4029,Vyšný Žipov,Vyšný Žipov,094 33,74,5
4030,Zábiedovo,Zábiedovo,028 01,72,8
4031,Záblatie,Záblatie,911 06,69,6
4032,Záborie,Záborie,038 03,35,8
4033,Záborské,Záborské,082 53,49,5
4034,Zábrež,Zábrež,027 54,14,8
4035,Zabudišová,Zabudišová,913 07,41,6
4036,Zádiel,Zádiel,032 23,32,8
4037,Zádiel,Zádiel,044 02,27,3
4038,Zadné Halny,Zadné Halny,977 01,10,1
4039,Zádor,Zádor,980 42,53,1
4040,Zádubnie,Zádubnie,010 03,79,8
4041,Zahájnica,Zahájnica,053 33,17,3
4042,Záhor,Záhor,072 53,61,3
4043,Záhorce,Záhorce,991 06,73,1
4044,Záhorčie,Záhorčie,966 81,77,1
4045,Záhorie,Záhorie,901 01,34,2
4046,Záhorská Ves,Záhorská Ves,900 65,34,2
4047,Záhrada,Záhrada,955 01,67,4
4048,Záhradné,Záhradné,082 16,49,5
4049,Záhrb,Záhrb,968 01,77,1
4050,Zacharovce,Zacharovce,979 01,53,1
4051,Zaježová,Zaježová,962 63,76,1
4052,Zákamenné,Zákamenné,029 56,39,8
4053,Zákopčie,Zákopčie,023 11,12,8
4054,Zákysučie,Zákysučie,023 02,12,8
4055,Zalaba,Zalaba,937 01,30,4
4056,Zálesie,Zálesie,059 04,21,5
4057,Zálesie,Zálesie,900 28,57,2
4058,Zalužice,Zalužice,072 34,37,3
4059,Zamarovce,Zamarovce,911 05,69,6
4060,Zámostie,Zámostie,976 97,10,1
4061,Zámutov,Zámutov,094 15,74,5
4062,Zapriechody,Zapriechody,962 12,13,1
4063,Zárieč - Keblov,Zárieč - Keblov,013 32,79,8
4064,Záriečie,Záriečie,020 52,51,6
4065,Záskalie,Záskalie,017 05,48,6
4066,Záskalie,Záskalie,026 01,14,8
4067,Zástranie,Zástranie,010 03,79,8
4068,Zatín,Zatín,076 53,68,3
4069,Zátoka,Zátoka,023 55,12,8
4070,Záturčie,Záturčie,036 01,35,8
4071,Závada,Závada,054 01,31,5
4072,Závada,Závada,094 08,19,5
4073,Závada,Závada,951 87,75,4
4074,Závada,Závada,955 01,67,4
4075,Závada,Závada,991 21,73,1
4076,Závada pod Čiernym vrchom,Závada p/Čier.vrchom,956 41,1,6
4077,Závadka,Závadka,053 33,17,3
4078,Závadka,Závadka,066 01,19,5
4079,Závadka,Závadka,072 33,37,3
4080,Závadka,Závadka,082 67,49,5
4081,Závadka nad Hronom,Závadka nad Hronom,976 67,10,1
4082,Zavar,Zavar,919 26,70,7
4083,Závažná Poruba,Závažná Poruba,032 02,32,8
4084,Závod,Závod,908 72,34,2
4085,Závodie,Závodie,010 04,79,8
4086,Závodie,Závodie,023 54,12,8
4087,Závodie,Závodie,065 46,63,5
4088,Zázrivá,Zázrivá,027 05,14,8
4089,Zbehňov,Zbehňov,078 01,68,3
4090,Zbehy,Zbehy,916 16,38,6
4091,Zbehy,Zbehy,951 42,40,4
4092,Zboj,Zboj,067 68,60,5
4093,Zbojné,Zbojné,067 13,36,5
4094,Zbora,Zbora,020 51,51,6
4095,Zborov,Zborov,086 33,4,5
4096,Zborov nad Bystricou,Zborov nad Bystricou,023 03,12,8
4097,Zbrojníky,Zbrojníky,935 55,30,4
4098,Zbudská Belá,Zbudská Belá,067 01,36,5
4099,Zbudské Dlhé,Zbudské Dlhé,067 12,19,5
4100,Zbudza,Zbudza,072 23,37,3
4101,Zbyňov,Zbyňov,013 19,79,8
4102,Zdoba,Zdoba,044 41,27,3
4103,Zelené,Zelené,987 01,46,1
4104,Zeleneč,Zeleneč,919 21,70,7
4105,Zelený Háj,Zelený Háj,947 01,22,4
4106,Zemianska Dedina,Zemianska Dedina,027 43,72,8
4107,Zemianska Olča,Zemianska Olča,946 14,22,4
4108,Zemianska Závada,Zemianska Závada,018 15,48,6
4109,Zemianske Kostoľany,Zemianske Kostoľany,972 43,50,6
4110,Zemianske Lieskové,Zemianske Lieskové,913 05,69,6
4111,Zemianske Mitice,Zemianske Mitice,913 22,69,6
4112,Zemianske Podhradie,Zemianske Podhradie,913 07,41,6
4113,Zemianske Sady,Zemianske Sady,925 54,16,7
4114,Zemiansky Kvašov,Zemiansky Kvašov,017 07,48,6
4115,Zemiansky Vrbovok,Zemiansky Vrbovok,962 41,28,1
4116,Zemné,Zemné,941 22,42,4
4117,Zemplín,Zemplín,076 34,68,3
4118,Zemplínska Nová Ves,Zemplínska Nová Ves,076 16,68,3
4119,Zemplínska Šírava,Zemplínska Šírava,072 36,37,3
4120,Zemplínska Široká,Zemplínska Široká,072 13,37,3
4121,Zemplínska Teplica,Zemplínska Teplica,076 64,68,3
4122,Zemplínske Hámre,Zemplínske Hámre,067 77,60,5
4123,Zemplínske Hradište,Zemplínske Hradište,076 01,68,3
4124,Zemplínske Jastrabie,Zemplínske Jastrabie,076 05,68,3
4125,Zemplínske Kopčany,Zemplínske Kopčany,072 17,37,3
4126,Zemplínsky Branč,Zemplínsky Branč,076 02,68,3
4127,Zemplínsky Klečenov,Zemplínsky Klečenov,076 16,68,3
4128,Zimná Studňa,Zimná Studňa,082 12,49,5
4129,Zlámaná,Zlámaná,023 55,12,8
4130,Zlatá Baňa,Zlatá Baňa,082 52,49,5
4131,Zlatá Idka,Zlatá Idka,044 61,27,3
4132,Zlatá Osada,Zlatá Osada,945 01,22,4
4133,Zlaté,Zlaté,086 01,4,5
4134,Zlaté Klasy,Zlaté Klasy,930 39,15,7
4135,Zlaté Moravce,Zlaté Moravce,,75,4
4136,Zlatná na Ostrove,Zlatná na Ostrove,946 12,22,4
4137,Zlatník,Zlatník,094 33,74,5
4138,Zlatníky,Zlatníky,956 37,1,6
4139,Zlatno,Zlatno,951 91,75,4
4140,Zlatno,Zlatno,976 69,10,1
4141,Zlatno,Zlatno,985 03,46,1
4142,Zlatovce,Zlatovce,911 05,69,6
4143,Zliechov,Zliechov,018 32,20,6
4144,Zobor,Zobor,949 01,40,4
4145,Zohor,Zohor,900 51,34,2
4146,Zolná,Zolná,962 21,76,1
4147,Zombor,Zombor,991 22,73,1
4148,Zubák,Zubák,020 64,51,6
4149,Zuberec,Zuberec,027 32,72,8
4150,Zubné,Zubné,067 33,19,5
4151,Zubria,Zubria,985 51,13,1
4152,Zubrohlava,Zubrohlava,029 43,39,8
4153,Zvolen,Zvolen,,76,1
4154,Zvolenská Slatina,Zvolenská Slatina,962 01,76,1
4155,Zvončín,Zvončín,919 01,70,7
4156,Žabany,Žabany,071 01,37,3
4157,Žabica,Žabica,962 05,13,1
4158,Žabokreky,Žabokreky,038 40,35,8
4159,Žabokreky nad Nitrou,Žabokreky nad Nitrou,958 52,43,6
4160,Žadovica,Žadovica,916 16,38,6
4161,Žakarovce,Žakarovce,055 71,17,3
4162,Žakovce,Žakovce,059 73,21,5
4163,Žakýl,Žakýl,969 82,3,1
4164,Žalobín,Žalobín,094 03,74,5
4165,Žarnov,Žarnov,013 62,11,8
4166,Žarnov,Žarnov,044 02,27,3
4167,Žarnovica,Žarnovica,966 81,77,1
4168,Žarnovická Huta,Žarnovická Huta,966 81,77,1
4169,Žaškov,Žaškov,027 21,14,8
4170,Žatkovce,Žatkovce,082 67,49,5
4171,Žbince,Žbince,072 16,37,3
4172,Ždaňa,Ždaňa,044 11,27,3
4173,Ždiar,Ždiar,059 55,47,5
4174,Žehňa,Žehňa,082 06,49,5
4175,Žehra,Žehra,053 61,62,3
4176,Železná Breznica,Železná Breznica,962 34,76,1
4177,Železník,Železník,049 64,52,1
4178,Železník,Železník,087 01,65,5
4179,Železnô,Železnô,032 15,32,8
4180,Želiezovce,Želiezovce,937 01,30,4
4181,Želmanovce,Želmanovce,086 44,65,5
4182,Želobudza,Želobudza,962 12,13,1
4183,Želovce,Želovce,991 06,73,1
4184,Žemberovce,Žemberovce,935 02,30,4
4185,Žemliare,Žemliare,935 57,30,4
4186,Žiar,Žiar,032 05,32,8
4187,Žiar,Žiar,982 01,52,1
4188,Žiar nad Hronom,Žiar nad Hronom,965 01,78,1
4189,Žibritov,Žibritov,963 01,28,1
4190,Žihárec,Žihárec,925 83,66,4
4191,Žihľava,Žihľava,985 45,46,1
4192,Žihľava,Žihľava,991 03,73,1
4193,Žikava,Žikava,951 92,75,4
4194,Žilina,Žilina,,79,8
4195,Žilinská Lehota,Žilinská Lehota,010 01,79,8
4196,Žíp,Žíp,980 21,53,1
4197,Žipov,Žipov,082 41,49,5
4198,Žirany,Žirany,951 74,40,4
4199,Žírovce,Žírovce,044 45,27,3
4200,Žitava,Žitava,946 38,22,4
4201,Žitavany,Žitavany,951 97,75,4
4202,Žitavce,Žitavce,952 01,40,4
4203,Žitná,Žitná,956 41,1,6
4204,Žitná - Radiša,Žitná - Radiša,956 41,1,6
4205,Žlkovce,Žlkovce,920 42,18,7
4206,Žrnové,Žrnové,018 03,48,6
4207,Župčany,Župčany,080 01,49,5
4208,Župkov,Župkov,966 71,77,1
